Time,Heart Rate
01:04:57,58
01:05:07,54
01:05:12,53
01:05:17,54
01:05:22,56
01:05:32,55
01:05:37,55
01:05:42,55
01:05:57,54
01:06:02,56
01:06:07,58
01:06:12,61
01:06:17,58
01:06:22,57
01:06:27,57
01:06:37,56
01:06:42,54
01:06:47,54
01:07:02,55
01:07:07,56
01:07:17,53
01:07:27,54
01:07:32,56
01:07:37,59
01:07:42,58
01:07:47,58
01:07:52,59
01:08:07,55
01:08:12,54
01:08:17,55
01:08:22,56
01:08:27,55
01:08:32,55
01:08:42,56
01:08:47,55
01:08:52,55
01:08:57,56
01:09:02,57
01:09:07,59
01:09:17,61
01:09:22,57
01:09:37,59
01:09:42,62
01:09:47,63
01:09:52,64
01:09:57,63
01:10:02,61
01:10:07,61
01:10:12,64
01:10:17,66
01:10:22,67
01:10:27,66
01:10:32,65
01:10:37,64
01:10:42,63
01:10:47,62
01:11:02,63
01:11:17,63
01:11:22,64
01:11:27,65
01:11:37,64
01:11:42,62
01:11:52,63
01:11:57,65
01:12:02,66
01:12:07,68
01:12:17,70
01:12:22,69
01:12:37,69
01:12:42,69
01:12:47,67
01:12:52,66
01:13:02,65
01:13:07,61
01:13:17,62
01:13:22,63
01:13:27,68
01:13:32,70
01:13:37,70
01:13:42,71
01:13:47,68
01:13:52,63
01:13:57,63
01:14:02,64
01:14:07,65
01:14:12,66
01:14:17,67
01:14:27,68
01:14:32,67
01:14:37,66
01:14:47,67
01:14:52,66
01:14:57,65
01:15:02,64
01:15:07,64
01:15:12,63
01:15:17,64
01:15:22,65
01:15:27,67
01:15:32,68
01:15:37,69
01:15:42,68
01:15:47,67
01:16:02,68
01:16:07,69
01:16:12,69
01:16:17,68
01:16:22,67
01:16:27,66
01:16:32,65
01:16:37,63
01:16:52,64
01:17:07,63
01:17:17,62
01:17:27,63
01:17:32,63
01:17:42,64
01:17:52,63
01:17:57,60
01:18:07,62
01:18:12,63
01:18:27,63
01:18:32,63
01:18:37,63
01:18:42,63
01:18:47,64
01:18:52,63
01:18:57,62
01:19:02,61
01:19:12,62
01:19:17,63
01:19:27,63
01:19:32,65
01:19:37,64
01:19:42,63
01:19:52,61
01:19:57,60
01:20:02,58
01:20:07,56
01:20:12,57
01:20:17,59
01:20:22,60
01:20:27,61
01:20:37,66
01:20:42,64
01:20:47,60
01:20:52,59
01:21:02,60
01:21:07,59
01:21:12,57
01:21:22,58
01:21:27,60
01:21:32,61
01:21:37,63
01:21:47,60
01:21:52,62
01:22:02,60
01:22:07,58
01:22:17,59
01:22:22,61
01:22:27,63
01:22:32,65
01:22:37,65
01:22:42,64
01:22:47,62
01:22:52,61
01:22:57,60
01:23:02,61
01:23:12,60
01:23:17,58
01:23:32,58
01:23:37,62
01:23:42,61
01:23:47,60
01:23:57,60
01:24:02,61
01:24:12,62
01:24:17,63
01:24:22,64
01:24:32,63
01:24:37,61
01:24:42,60
01:24:47,61
01:24:57,61
01:25:02,62
01:25:09,64
01:25:14,60
01:25:19,58
01:25:29,58
01:25:44,60
01:25:49,61
01:25:59,62
01:26:09,61
01:26:14,60
01:26:19,61
01:26:24,62
01:26:29,63
01:26:44,60
01:26:49,58
01:26:54,60
01:26:59,61
01:27:14,62
01:27:19,63
01:27:29,61
01:27:34,59
01:27:39,59
01:27:49,58
01:27:54,56
01:27:59,55
01:28:04,55
01:28:14,56
01:28:24,57
01:28:29,58
01:28:34,56
01:28:49,56
01:28:54,57
01:28:59,57
01:29:04,56
01:29:09,55
01:29:19,56
01:29:24,57
01:29:29,60
01:29:34,61
01:29:39,64
01:29:44,66
01:29:49,64
01:29:54,62
01:29:59,60
01:30:09,58
01:30:24,58
01:30:29,60
01:30:34,62
01:30:39,63
01:30:44,66
01:30:49,69
01:30:54,67
01:31:04,68
01:31:09,69
01:31:14,67
01:31:19,67
01:31:24,68
01:31:29,67
01:31:34,66
01:31:39,67
01:31:49,66
01:31:54,64
01:32:04,65
01:32:09,66
01:32:24,67
01:32:29,73
01:32:34,82
01:32:44,82
01:32:54,83
01:32:59,84
01:33:04,83
01:33:09,81
01:33:14,79
01:33:19,77
01:33:24,64
01:33:29,61
01:33:39,62
01:33:44,63
01:33:54,64
01:34:09,65
01:34:14,65
01:34:24,66
01:34:34,60
01:34:39,57
01:34:44,58
01:34:49,57
01:34:54,58
01:35:09,59
01:35:14,60
01:35:19,61
01:35:24,62
01:35:29,61
01:35:34,58
01:35:39,59
01:35:44,60
01:35:49,61
01:35:54,63
01:36:09,63
01:36:24,63
01:36:34,61
01:36:39,59
01:36:54,60
01:36:59,61
01:37:09,62
01:37:14,63
01:37:19,65
01:37:24,66
01:37:29,65
01:37:39,63
01:37:54,63
01:38:09,63
01:38:14,59
01:38:19,58
01:38:24,59
01:38:29,58
01:38:39,59
01:38:44,60
01:38:54,62
01:38:59,61
01:39:04,60
01:39:09,61
01:39:14,62
01:39:24,63
01:39:39,62
01:39:44,63
01:39:49,64
01:39:54,64
01:40:09,65
01:40:14,62
01:40:19,57
01:40:24,55
01:40:29,54
01:40:34,56
01:40:39,57
01:40:44,57
01:40:54,57
01:41:09,58
01:41:19,59
01:41:29,61
01:41:34,59
01:41:39,58
01:41:54,58
01:41:59,57
01:42:14,58
01:42:19,59
01:42:24,60
01:42:29,61
01:42:39,59
01:42:44,58
01:42:54,59
01:42:59,60
01:43:04,61
01:43:09,60
01:43:14,61
01:43:19,62
01:43:24,61
01:43:29,56
01:43:34,55
01:43:39,57
01:43:44,58
01:43:49,59
01:43:54,59
01:43:59,60
01:44:04,57
01:44:09,56
01:44:24,57
01:44:29,58
01:44:34,59
01:44:39,57
01:44:49,58
01:45:04,57
01:45:09,55
01:45:14,53
01:45:19,54
01:45:24,55
01:45:29,56
01:45:34,57
01:45:39,56
01:45:44,56
01:45:49,56
01:45:54,56
01:46:04,57
01:46:09,60
01:46:19,55
01:46:24,54
01:46:29,57
01:46:34,60
01:46:39,61
01:46:44,57
01:46:49,54
01:46:59,56
01:47:04,59
01:47:14,56
01:47:19,55
01:47:24,56
01:47:29,57
01:47:34,56
01:47:39,55
01:47:44,56
01:47:54,57
01:47:59,59
01:48:04,55
01:48:09,53
01:48:14,52
01:48:19,53
01:48:24,54
01:48:29,54
01:48:39,53
01:48:49,55
01:48:54,59
01:49:04,57
01:49:09,54
01:49:19,56
01:49:24,57
01:49:29,55
01:49:34,53
01:49:39,54
01:49:44,55
01:49:49,56
01:49:54,55
01:49:59,53
01:50:04,53
01:50:09,55
01:50:14,58
01:50:24,54
01:50:34,56
01:50:39,58
01:50:49,56
01:50:54,53
01:51:04,54
01:51:09,55
01:51:14,56
01:51:29,55
01:51:34,54
01:51:39,55
01:51:44,56
01:51:54,54
01:51:59,53
01:52:09,53
01:52:14,54
01:52:24,52
01:52:29,52
01:52:34,54
01:52:39,54
01:52:44,55
01:52:49,54
01:52:54,53
01:52:59,52
01:53:04,53
01:53:09,55
01:53:14,56
01:53:24,54
01:53:29,53
01:53:34,54
01:53:44,53
01:53:49,52
01:53:54,52
01:53:59,53
01:54:09,52
01:54:14,51
01:54:19,52
01:54:24,54
01:54:34,52
01:54:49,54
01:54:59,55
01:55:09,54
01:55:14,53
01:55:19,54
01:55:24,53
01:55:29,52
01:55:34,53
01:55:39,54
01:55:44,55
01:55:49,56
01:55:59,57
01:56:04,55
01:56:09,54
01:56:24,54
01:56:29,54
01:56:34,53
01:56:44,53
01:56:54,51
01:56:59,50
01:57:04,51
01:57:09,53
01:57:14,54
01:57:19,53
01:57:24,52
01:57:29,52
01:57:34,51
01:57:39,53
01:57:44,54
01:57:49,53
01:57:54,52
01:57:59,53
01:58:06,54
01:58:16,53
01:58:21,52
01:58:31,54
01:58:36,55
01:58:46,54
01:58:51,53
01:59:01,54
01:59:06,54
01:59:16,53
01:59:21,52
01:59:26,53
01:59:31,54
01:59:36,55
01:59:41,51
01:59:51,53
01:59:56,54
02:00:11,62
02:00:16,62
02:00:21,59
02:00:26,57
02:00:36,58
02:00:41,57
02:00:46,52
02:00:56,53
02:01:06,52
02:01:11,51
02:01:16,51
02:01:31,51
02:01:36,51
02:01:41,52
02:01:51,52
02:01:56,52
02:02:01,53
02:02:11,52
02:02:21,53
02:02:26,54
02:02:31,53
02:02:36,52
02:02:41,53
02:02:46,55
02:02:56,53
02:03:11,53
02:03:21,52
02:03:36,52
02:03:41,50
02:03:51,53
02:03:56,54
02:04:01,56
02:04:11,54
02:04:16,53
02:04:21,54
02:04:26,55
02:04:31,56
02:04:41,55
02:04:46,55
02:04:51,56
02:04:56,55
02:05:01,53
02:05:06,52
02:05:16,53
02:05:21,52
02:05:26,51
02:05:31,52
02:05:36,54
02:05:41,55
02:05:46,54
02:05:51,53
02:05:56,52
02:06:01,53
02:06:06,55
02:06:16,53
02:06:21,54
02:06:26,56
02:06:41,54
02:06:56,55
02:07:06,54
02:07:11,52
02:07:16,53
02:07:21,54
02:07:27,54
02:07:32,52
02:07:42,53
02:07:47,59
02:07:52,58
02:08:02,54
02:08:07,53
02:08:17,54
02:08:22,52
02:08:37,52
02:08:52,53
02:09:07,53
02:09:12,54
02:09:17,55
02:09:27,52
02:09:32,53
02:09:42,54
02:09:47,54
02:10:02,53
02:10:07,53
02:10:17,53
02:10:22,54
02:10:32,50
02:10:37,49
02:10:42,52
02:10:52,54
02:10:57,56
02:11:07,61
02:11:12,63
02:11:22,69
02:11:27,72
02:12:52,55
02:12:57,52
02:13:07,50
02:13:12,52
02:13:22,58
02:13:27,55
02:13:32,53
02:13:37,53
02:13:42,54
02:13:47,52
02:13:57,52
02:14:02,55
02:14:07,59
02:14:12,59
02:14:17,56
02:14:22,54
02:14:32,58
02:14:37,55
02:14:42,52
02:14:47,53
02:14:52,54
02:15:02,53
02:15:07,51
02:15:12,52
02:15:17,55
02:15:22,54
02:15:27,51
02:15:37,52
02:15:42,52
02:15:47,54
02:15:52,53
02:15:57,49
02:16:07,51
02:16:12,53
02:16:17,57
02:16:22,55
02:16:27,52
02:16:32,51
02:16:37,52
02:16:42,53
02:16:47,50
02:16:52,50
02:17:02,52
02:17:07,53
02:17:12,54
02:17:17,52
02:17:22,51
02:17:27,52
02:17:37,50
02:17:47,51
02:17:52,53
02:17:57,55
02:18:02,57
02:18:07,55
02:18:12,51
02:18:27,53
02:18:32,52
02:18:37,50
02:18:42,49
02:18:47,50
02:18:52,52
02:18:57,53
02:19:02,54
02:19:07,53
02:19:12,55
02:19:17,53
02:19:22,52
02:19:32,53
02:19:37,54
02:19:42,55
02:19:47,54
02:19:52,53
02:20:02,52
02:20:07,52
02:20:12,53
02:20:17,51
02:20:22,50
02:20:27,51
02:20:32,53
02:20:37,52
02:20:42,50
02:20:57,52
02:21:02,53
02:21:07,54
02:21:17,52
02:21:32,53
02:21:37,54
02:21:47,51
02:21:52,50
02:21:57,52
02:22:02,53
02:22:12,52
02:22:17,51
02:22:22,51
02:22:27,51
02:22:32,53
02:22:37,57
02:22:42,59
02:22:47,55
02:22:52,55
02:22:57,53
02:23:07,54
02:23:12,55
02:23:17,53
02:23:22,51
02:23:27,51
02:23:32,51
02:23:37,54
02:23:42,56
02:23:47,55
02:23:52,54
02:23:57,54
02:24:07,55
02:24:12,53
02:24:17,52
02:24:27,54
02:24:32,56
02:24:37,53
02:24:42,52
02:24:47,53
02:24:52,56
02:24:57,62
02:25:02,61
02:25:07,59
02:25:12,61
02:25:17,62
02:25:22,59
02:25:27,55
02:25:32,55
02:25:42,54
02:25:47,52
02:25:52,51
02:26:02,52
02:26:12,50
02:26:22,52
02:26:27,54
02:26:32,59
02:26:37,61
02:26:42,59
02:26:47,55
02:26:52,55
02:26:57,56
02:27:02,55
02:27:07,53
02:27:12,52
02:27:17,53
02:27:22,54
02:27:27,55
02:27:32,54
02:27:37,51
02:27:47,52
02:27:52,54
02:27:57,55
02:28:07,54
02:28:12,52
02:28:22,53
02:28:32,52
02:28:37,50
02:28:42,50
02:28:47,52
02:28:52,53
02:29:02,52
02:29:07,51
02:29:17,52
02:29:22,53
02:29:27,53
02:29:32,57
02:29:37,56
02:29:42,53
02:29:52,54
02:30:02,52
02:30:07,50
02:30:12,51
02:30:27,51
02:30:37,52
02:30:42,55
02:30:47,59
02:30:57,58
02:31:02,56
02:31:12,54
02:31:17,52
02:31:22,55
02:31:27,61
02:31:32,63
02:31:37,58
02:31:42,54
02:31:52,55
02:31:57,57
02:32:02,52
02:32:07,51
02:32:12,52
02:32:17,53
02:32:22,54
02:32:32,52
02:32:37,51
02:32:42,53
02:32:47,55
02:32:52,56
02:32:57,55
02:33:02,51
02:33:12,52
02:33:17,54
02:33:22,55
02:33:27,54
02:33:32,51
02:33:37,51
02:33:42,52
02:33:47,54
02:33:52,55
02:33:57,56
02:34:07,54
02:34:12,52
02:34:17,52
02:34:22,54
02:34:32,52
02:34:42,52
02:34:47,54
02:34:52,56
02:34:57,58
02:35:07,57
02:35:12,56
02:35:17,57
02:35:27,58
02:35:32,55
02:35:37,52
02:35:47,53
02:35:52,54
02:35:57,55
02:36:02,56
02:36:07,55
02:36:12,53
02:36:27,55
02:36:32,56
02:36:37,55
02:36:42,54
02:36:47,53
02:36:52,52
02:37:02,53
02:37:07,54
02:37:12,56
02:37:17,58
02:37:22,56
02:37:27,54
02:37:42,55
02:37:47,56
02:37:52,53
02:37:57,51
02:38:02,52
02:38:07,53
02:38:17,54
02:38:27,55
02:38:42,55
02:38:47,58
02:38:52,62
02:38:57,58
02:39:02,58
02:39:07,60
02:39:12,59
02:39:17,56
02:39:22,57
02:39:27,58
02:39:32,59
02:39:37,58
02:39:42,55
02:39:47,55
02:39:52,55
02:39:57,56
02:40:02,57
02:40:07,56
02:40:12,51
02:40:22,53
02:40:32,52
02:40:37,51
02:40:42,52
02:40:47,53
02:40:52,55
02:41:02,56
02:41:07,55
02:41:12,54
02:41:17,55
02:41:22,56
02:41:27,57
02:41:32,58
02:41:47,57
02:41:52,54
02:42:07,55
02:42:12,56
02:42:22,53
02:42:27,50
02:42:32,51
02:42:37,53
02:42:42,54
02:42:57,53
02:43:02,51
02:43:07,52
02:43:12,53
02:43:17,54
02:43:22,55
02:43:27,54
02:43:32,53
02:43:42,54
02:43:47,54
02:43:52,55
02:43:57,53
02:44:02,51
02:44:12,53
02:44:17,54
02:44:22,55
02:44:27,54
02:44:32,53
02:44:42,54
02:44:47,57
02:44:52,58
02:44:57,56
02:45:02,55
02:45:07,55
02:45:22,53
02:45:37,55
02:45:47,54
02:45:52,53
02:45:57,52
02:46:02,53
02:46:07,54
02:46:12,56
02:46:17,55
02:46:22,53
02:46:32,53
02:46:37,54
02:46:47,53
02:46:52,51
02:47:02,53
02:47:07,54
02:47:12,53
02:47:17,52
02:47:22,52
02:47:27,52
02:47:32,53
02:47:37,54
02:47:42,53
02:47:47,52
02:47:52,53
02:47:57,54
02:48:02,55
02:48:12,54
02:48:17,53
02:48:32,55
02:48:37,56
02:48:42,57
02:48:47,54
02:48:52,52
02:49:02,53
02:49:07,54
02:49:12,55
02:49:22,64
02:49:27,69
02:49:42,69
02:49:57,66
02:50:02,62
02:50:17,57
02:50:22,54
02:50:37,56
02:50:42,57
02:50:52,56
02:50:57,55
02:51:02,54
02:51:12,55
02:51:17,61
02:51:22,62
02:51:32,61
02:51:37,58
02:51:42,56
02:51:52,55
02:51:57,53
02:52:02,52
02:52:07,53
02:52:12,54
02:52:27,53
02:52:37,53
02:52:42,53
02:52:57,52
02:53:02,52
02:53:12,53
02:53:17,56
02:53:22,57
02:53:27,55
02:53:32,54
02:53:42,55
02:53:47,56
02:53:52,57
02:54:02,61
02:54:07,65
02:54:12,60
02:54:17,58
02:54:22,56
02:54:27,55
02:54:37,56
02:54:42,57
02:54:47,58
02:54:52,62
02:54:57,61
02:55:02,61
02:55:07,59
02:55:12,57
02:55:17,56
02:55:22,61
02:55:27,63
02:55:32,60
02:55:37,56
02:55:52,57
02:55:57,56
02:56:02,57
02:56:12,56
02:56:17,54
02:56:27,56
02:56:32,58
02:56:37,59
02:56:42,61
02:56:47,62
02:56:57,59
02:57:02,55
02:57:12,56
02:57:17,58
02:57:22,59
02:57:27,60
02:57:32,59
02:57:37,58
02:57:52,60
02:57:57,62
02:58:02,63
02:58:12,62
02:58:17,59
02:58:22,58
02:58:32,59
02:58:37,62
02:58:42,63
02:58:47,62
02:58:52,60
02:59:02,61
02:59:07,62
02:59:12,63
02:59:22,61
02:59:27,60
02:59:32,59
02:59:37,58
02:59:42,58
02:59:47,60
02:59:52,57
02:59:57,56
03:00:02,58
03:00:07,60
03:00:12,59
03:00:17,58
03:00:22,57
03:00:27,58
03:00:32,59
03:00:37,61
03:00:42,62
03:00:47,59
03:00:52,56
03:01:02,58
03:01:07,59
03:01:12,60
03:01:17,63
03:01:22,64
03:01:27,65
03:01:32,62
03:01:37,57
03:01:42,54
03:01:47,53
03:01:52,53
03:01:57,52
03:02:02,50
03:02:12,53
03:02:17,57
03:02:22,59
03:02:27,60
03:02:32,62
03:02:37,64
03:02:42,66
03:02:47,67
03:03:02,62
03:03:07,59
03:03:22,56
03:03:32,57
03:03:37,59
03:03:42,61
03:03:47,62
03:03:52,61
03:04:02,61
03:04:07,62
03:04:12,71
03:04:17,73
03:04:22,70
03:04:27,68
03:04:32,61
03:04:37,60
03:04:47,59
03:04:52,58
03:04:57,55
03:05:07,56
03:05:12,58
03:05:17,60
03:05:22,59
03:05:27,58
03:05:37,60
03:05:42,61
03:05:47,59
03:05:52,58
03:06:02,59
03:06:07,61
03:06:12,62
03:06:17,61
03:06:32,61
03:06:37,62
03:06:42,60
03:06:52,61
03:06:57,62
03:07:02,61
03:07:07,59
03:07:12,59
03:07:22,59
03:07:27,61
03:07:37,58
03:07:42,56
03:07:47,57
03:08:02,57
03:08:12,61
03:08:17,62
03:08:22,57
03:08:27,54
03:08:37,53
03:08:42,55
03:08:47,56
03:08:54,57
03:08:59,58
03:09:14,59
03:09:24,57
03:09:29,54
03:09:34,53
03:09:39,52
03:09:44,52
03:09:54,53
03:09:59,55
03:10:04,57
03:10:09,56
03:10:14,55
03:10:19,54
03:10:24,55
03:10:29,56
03:10:39,57
03:10:44,59
03:10:54,58
03:11:09,58
03:11:19,59
03:11:24,60
03:11:29,63
03:11:34,61
03:11:39,58
03:11:44,57
03:11:59,57
03:12:01,58
03:12:06,59
03:12:11,60
03:12:21,61
03:12:26,62
03:12:31,59
03:12:36,57
03:12:46,59
03:12:51,60
03:13:01,61
03:13:16,61
03:13:21,60
03:13:26,59
03:13:31,60
03:13:36,60
03:13:41,61
03:13:56,62
03:14:11,62
03:14:16,63
03:14:21,64
03:14:31,63
03:14:36,62
03:14:41,61
